fold,U,W,batch,method_outcome,batch_index2,batch_index,iteration,realTimeInSeconds,elapsedTimeInSeconds
fold8,29.366883116883116,96.45041201098695,batch.ind5,allDMF_postrelapse_num,5,5,25,8.475,0.4264069
fold9,17.620129870129873,103.70804554788127,batch.ind5,allDMF_postrelapse_num,5,5,25,8.475,0.4264069
fold10,23.41747572815534,95.56125276609318,batch.ind5,allDMF_postrelapse_num,5,5,25,8.475,0.4264069
fold1,12.100334448160536,102.52845556372029,batch.ind1,allGA_postrelapse_num,1,1,1,8.453,0.4252617
fold2,28.424242424242422,119.46686578308756,batch.ind1,allGA_postrelapse_num,1,1,1,8.453,0.4252617
fold3,42.7804054054054,118.65458682501803,batch.ind1,allGA_postrelapse_num,1,1,1,8.453,0.4252617
fold4,22.183946488294318,92.0265910323941,batch.ind1,allGA_postrelapse_num,1,1,1,8.453,0.4252617
fold5,45.43150684931507,124.61649461337234,batch.ind1,allGA_postrelapse_num,1,1,1,8.453,0.4252617
fold6,22.872413793103448,124.47397861644126,batch.ind1,allGA_postrelapse_num,1,1,1,8.453,0.4252617
fold7,40.2,89.28197125256673,batch.ind1,allGA_postrelapse_num,1,1,1,8.453,0.4252617
fold8,20.37162162162162,95.11218713580111,batch.ind1,allGA_postrelapse_num,1,1,1,8.453,0.4252617
fold9,45.276450511945384,128.05085113987568,batch.ind1,allGA_postrelapse_num,1,1,1,8.453,0.4252617
fold10,36.30100334448161,92.91555012258522,batch.ind1,allGA_postrelapse_num,1,1,1,8.453,0.4252617
fold1,26.305369127516776,94.56803053897993,batch.ind2,allGA_postrelapse_num,1,2,2,8.453,0.4252617
fold2,26.663265306122447,113.96429619075556,batch.ind2,allGA_postrelapse_num,1,2,2,8.453,0.4252617
fold3,38.83728813559322,116.96936623394703,batch.ind2,allGA_postrelapse_num,1,2,2,8.453,0.4252617
fold4,27.953642384105965,77.6754286957586,batch.ind2,allGA_postrelapse_num,1,2,2,8.453,0.4252617
fold5,44.96949152542373,122.0284690077611,batch.ind2,allGA_postrelapse_num,1,2,2,8.453,0.4252617
fold6,35.10616438356164,122.98253213693003,batch.ind2,allGA_postrelapse_num,1,2,2,8.453,0.4252617
fold7,22.56122448979592,117.83329841176717,batch.ind2,allGA_postrelapse_num,1,2,2,8.453,0.4252617
fold8,34.63175675675676,113.4898718019868,batch.ind2,allGA_postrelapse_num,1,2,2,8.453,0.4252617
fold9,30.76530612244898,110.53329422117923,batch.ind2,allGA_postrelapse_num,1,2,2,8.453,0.4252617
fold10,28.04651162790698,97.03155122896301,batch.ind2,allGA_postrelapse_num,1,2,2,8.453,0.4252617
fold1,24.78082191780822,121.5521082388681,batch.ind3,allGA_postrelapse_num,1,3,3,8.453,0.4252617
fold2,21.30742049469965,170.9143889537879,batch.ind3,allGA_postrelapse_num,1,3,3,8.453,0.4252617
fold3,36.79322033898305,117.95992064873143,batch.ind3,allGA_postrelapse_num,1,3,3,8.453,0.4252617
fold4,36.54545454545455,101.64022151701823,batch.ind3,allGA_postrelapse_num,1,3,3,8.453,0.4252617
fold5,36.66891891891892,99.06101892446861,batch.ind3,allGA_postrelapse_num,1,3,3,8.453,0.4252617
fold6,38.190000000000005,95.12624229979467,batch.ind3,allGA_postrelapse_num,1,3,3,8.453,0.4252617
fold7,24.28187919463087,105.76439783360667,batch.ind3,allGA_postrelapse_num,1,3,3,8.453,0.4252617
fold8,26.393939393939394,106.5763175906913,batch.ind3,allGA_postrelapse_num,1,3,3,8.453,0.4252617
fold9,40.06644518272425,90.36752235873578,batch.ind3,allGA_postrelapse_num,1,3,3,8.453,0.4252617
fold10,29.95033112582782,80.86247739233312,batch.ind3,allGA_postrelapse_num,1,3,3,8.453,0.4252617
fold1,45.12244897959184,106.33859950551062,batch.ind4,allGA_postrelapse_num,1,4,4,8.453,0.4252617
fold2,22.258389261744966,96.96131637335833,batch.ind4,allGA_postrelapse_num,1,4,4,8.453,0.4252617
fold3,36.91836734693877,121.27553115702133,batch.ind4,allGA_postrelapse_num,1,4,4,8.453,0.4252617
fold4,40.60606060606061,109.13330429552195,batch.ind4,allGA_postrelapse_num,1,4,4,8.453,0.4252617
fold5,30.976027397260275,113.461449748249,batch.ind4,allGA_postrelapse_num,1,4,4,8.453,0.4252617
fold6,38.83728813559322,116.49367626074549,batch.ind4,allGA_postrelapse_num,1,4,4,8.453,0.4252617
fold7,32.2675585284281,98.8732324723754,batch.ind4,allGA_postrelapse_num,1,4,4,8.453,0.4252617
fold8,28.328859060402685,110.60082962391301,batch.ind4,allGA_postrelapse_num,1,4,4,8.453,0.4252617
fold9,26.305369127516776,104.64531510549455,batch.ind4,allGA_postrelapse_num,1,4,4,8.453,0.4252617
fold10,14.260135135135137,108.34746656307232,batch.ind4,allGA_postrelapse_num,1,4,4,8.453,0.4252617
fold1,30.661016949152543,117.27716562837156,batch.ind5,allGA_postrelapse_num,1,5,5,8.453,0.4252617
fold2,38.83728813559322,118.26772004315595,batch.ind5,allGA_postrelapse_num,1,5,5,8.453,0.4252617
fold3,22.333333333333332,109.8392549727252,batch.ind5,allGA_postrelapse_num,1,5,5,8.453,0.4252617
fold4,36.422818791946305,102.29080936565468,batch.ind5,allGA_postrelapse_num,1,5,5,8.453,0.4252617
fold5,36.91836734693877,105.10321418094958,batch.ind5,allGA_postrelapse_num,1,5,5,8.453,0.4252617
fold6,32.375838926174495,94.02510921544038,batch.ind5,allGA_postrelapse_num,1,5,5,8.453,0.4252617
fold7,28.424242424242422,98.82197747495489,batch.ind5,allGA_postrelapse_num,1,5,5,8.453,0.4252617
fold8,35.10616438356164,129.89718995246267,batch.ind5,allGA_postrelapse_num,1,5,5,8.453,0.4252617
fold9,19.770491803278688,76.240212744471,batch.ind5,allGA_postrelapse_num,1,5,5,8.453,0.4252617
fold10,35.34827586206896,136.05321815478297,batch.ind5,allGA_postrelapse_num,1,5,5,8.453,0.4252617
fold1,32.5945945945946,109.68605361007825,batch.ind1,allGA_postrelapse_num,2,1,6,8.085,0.4235504
fold2,26.043189368770765,83.2043769229195,batch.ind1,allGA_postrelapse_num,2,1,6,8.085,0.4235504
fold3,32.053156146179404,88.55753920879751,batch.ind1,allGA_postrelapse_num,2,1,6,8.085,0.4235504
fold4,34.284280936454856,104.77569997184318,batch.ind1,allGA_postrelapse_num,2,1,6,8.085,0.4235504
fold5,29.010309278350512,126.68430745782086,batch.ind1,allGA_postrelapse_num,2,1,6,8.085,0.4235504
fold6,29.950331125827816,91.56068373743831,batch.ind1,allGA_postrelapse_num,2,1,6,8.085,0.4235504
fold7,24.696245733788395,124.8898669152224,batch.ind1,allGA_postrelapse_num,2,1,6,8.085,0.4235504
fold8,41.44329896907216,122.36126929020512,batch.ind1,allGA_postrelapse_num,2,1,6,8.085,0.4235504
fold9,32.92832764505119,117.45789152784688,batch.ind1,allGA_postrelapse_num,2,1,6,8.085,0.4235504
fold10,32.816326530612244,118.61383732137618,batch.ind1,allGA_postrelapse_num,2,1,6,8.085,0.4235504
fold1,32.2675585284281,96.61494509418803,batch.ind2,allGA_postrelapse_num,2,2,7,8.085,0.4235504
fold2,47.65979381443299,123.59804398907681,batch.ind2,allGA_postrelapse_num,2,2,7,8.085,0.4235504
fold3,24.200668896321073,105.77508876267916,batch.ind2,allGA_postrelapse_num,2,2,7,8.085,0.4235504
fold4,20.234899328859058,102.7118503920731,batch.ind2,allGA_postrelapse_num,2,2,7,8.085,0.4235504
fold5,53.6917808219178,125.99603386683918,batch.ind2,allGA_postrelapse_num,2,2,7,8.085,0.4235504
fold6,24.865979381443296,130.15068058172272,batch.ind2,allGA_postrelapse_num,2,2,7,8.085,0.4235504
fold7,20.440677966101696,117.28276198099746,batch.ind2,allGA_postrelapse_num,2,2,7,8.085,0.4235504
fold8,42.21000000000001,86.22776180698153,batch.ind2,allGA_postrelapse_num,2,2,7,8.085,0.4235504
fold9,28.616949152542375,109.16245432081578,batch.ind2,allGA_postrelapse_num,2,2,7,8.085,0.4235504
fold10,22.03654485049834,89.95067775450757,batch.ind2,allGA_postrelapse_num,2,2,7,8.085,0.4235504
fold1,30.250836120401342,96.90206231586465,batch.ind3,allGA_postrelapse_num,2,3,8,8.085,0.4235504
fold2,40.60606060606061,92.66297471636281,batch.ind3,allGA_postrelapse_num,2,3,8,8.085,0.4235504
fold3,30.150000000000002,94.3723203285421,batch.ind3,allGA_postrelapse_num,2,3,8,8.085,0.4235504
fold4,41.58620689655172,130.35468384904055,batch.ind3,allGA_postrelapse_num,2,3,8,8.085,0.4235504
fold5,32.816326530612244,129.78284373297575,batch.ind3,allGA_postrelapse_num,2,3,8,8.085,0.4235504
fold6,30.454545454545453,106.73751892643062,batch.ind3,allGA_postrelapse_num,2,3,8,8.085,0.4235504
fold7,28.812286689419793,112.4262357121332,batch.ind3,allGA_postrelapse_num,2,3,8,8.085,0.4235504
fold8,22.638225255972692,124.81661772641581,batch.ind3,allGA_postrelapse_num,2,3,8,8.085,0.4235504
fold9,24.28187919463087,108.34604412717226,batch.ind3,allGA_postrelapse_num,2,3,8,8.085,0.4235504
fold10,34.17,90.77880903490761,batch.ind3,allGA_postrelapse_num,2,3,8,8.085,0.4235504
fold1,36.54545454545455,111.67361500010371,batch.ind4,allGA_postrelapse_num,2,4,9,8.085,0.4235504
fold2,13.976821192052983,83.79806084012131,batch.ind4,allGA_postrelapse_num,2,4,9,8.085,0.4235504
fold3,24.28187919463087,105.78655788762869,batch.ind4,allGA_postrelapse_num,2,4,9,8.085,0.4235504
fold4,38.446308724832214,94.4350702148478,batch.ind4,allGA_postrelapse_num,2,4,9,8.085,0.4235504
fold5,31.40625,146.09531143052703,batch.ind4,allGA_postrelapse_num,2,4,9,8.085,0.4235504
fold6,32.375838926174495,99.77564323415515,batch.ind4,allGA_postrelapse_num,2,4,9,8.085,0.4235504
fold7,51.62671232876712,114.08337318218896,batch.ind4,allGA_postrelapse_num,2,4,9,8.085,0.4235504
fold8,24.363636363636363,106.04824424947628,batch.ind4,allGA_postrelapse_num,2,4,9,8.085,0.4235504
fold9,40.88135593220339,113.46604949013329,batch.ind4,allGA_postrelapse_num,2,4,9,8.085,0.4235504
fold10,22.408783783783786,112.39669238026528,batch.ind4,allGA_postrelapse_num,2,4,9,8.085,0.4235504
fold1,42.63636363636363,94.5306867442391,batch.ind5,allGA_postrelapse_num,2,5,10,8.085,0.4235504
fold2,45.43150684931507,130.30992095862283,batch.ind5,allGA_postrelapse_num,2,5,10,8.085,0.4235504
fold3,38.317725752508366,101.22538509611094,batch.ind5,allGA_postrelapse_num,2,5,10,8.085,0.4235504
fold4,29.110344827586204,140.67011258231253,batch.ind5,allGA_postrelapse_num,2,5,10,8.085,0.4235504
fold5,38.70608108108108,110.22148842888062,batch.ind5,allGA_postrelapse_num,2,5,10,8.085,0.4235504
fold6,32.816326530612244,117.33914428194275,batch.ind5,allGA_postrelapse_num,2,5,10,8.085,0.4235504
fold7,28.04651162790698,89.45156118891853,batch.ind5,allGA_postrelapse_num,2,5,10,8.085,0.4235504
fold8,14.117056856187293,96.9186267709614,batch.ind5,allGA_postrelapse_num,2,5,10,8.085,0.4235504
fold9,36.79322033898305,106.82877527581526,batch.ind5,allGA_postrelapse_num,2,5,10,8.085,0.4235504
fold10,10.117449664429529,99.90306354478179,batch.ind5,allGA_postrelapse_num,2,5,10,8.085,0.4235504
fold1,26.663265306122447,115.85668189246951,batch.ind1,allGA_postrelapse_num,3,1,11,8.246,0.4244938
fold2,51.101694915254235,103.29747676887203,batch.ind1,allGA_postrelapse_num,3,1,11,8.246,0.4244938
fold3,22.333333333333332,111.0788376578931,batch.ind1,allGA_postrelapse_num,3,1,11,8.246,0.4244938
fold4,27.588235294117645,78.81813423521359,batch.ind1,allGA_postrelapse_num,3,1,11,8.246,0.4244938
fold5,28.520270270270274,113.4229424496365,batch.ind1,allGA_postrelapse_num,3,1,11,8.246,0.4244938
fold6,43.51546391752577,132.0342090222062,batch.ind1,allGA_postrelapse_num,3,1,11,8.246,0.4244938
fold7,20.37162162162162,103.2273711082746,batch.ind1,allGA_postrelapse_num,3,1,11,8.246,0.4244938
fold8,41.875,141.73297399041752,batch.ind1,allGA_postrelapse_num,3,1,11,8.246,0.4244938
fold9,36.42281879194631,93.00574673042736,batch.ind1,allGA_postrelapse_num,3,1,11,8.246,0.4244938
fold10,18.090000000000003,95.90217659137578,batch.ind1,allGA_postrelapse_num,3,1,11,8.246,0.4244938
fold1,36.91836734693877,115.19406612747768,batch.ind2,allGA_postrelapse_num,3,2,12,8.246,0.4244938
fold2,28.328859060402685,93.21626724363657,batch.ind2,allGA_postrelapse_num,3,2,12,8.246,0.4244938
fold3,36.30100334448161,102.77140090513898,batch.ind2,allGA_postrelapse_num,3,2,12,8.246,0.4244938
fold4,43.21843003412969,129.81446622421876,batch.ind2,allGA_postrelapse_num,3,2,12,8.246,0.4244938
fold5,32.2675585284281,92.09284885278102,batch.ind2,allGA_postrelapse_num,3,2,12,8.246,0.4244938
fold6,30.87030716723549,117.05783826590324,batch.ind2,allGA_postrelapse_num,3,2,12,8.246,0.4244938
fold7,24.039867109634553,96.73537216806402,batch.ind2,allGA_postrelapse_num,3,2,12,8.246,0.4244938
fold8,20.303030303030305,107.6213469396221,batch.ind2,allGA_postrelapse_num,3,2,12,8.246,0.4244938
fold9,31.08247422680412,125.08444293909693,batch.ind2,allGA_postrelapse_num,3,2,12,8.246,0.4244938
fold10,32.5945945945946,107.34910372384705,batch.ind2,allGA_postrelapse_num,3,2,12,8.246,0.4244938
fold1,33.384083044982695,140.14574081837105,batch.ind3,allGA_postrelapse_num,3,3,13,8.246,0.4244938
fold2,30.557432432432435,93.43895332704368,batch.ind3,allGA_postrelapse_num,3,3,13,8.246,0.4244938
fold3,37.68750000000001,82.48646384956231,batch.ind3,allGA_postrelapse_num,3,3,13,8.246,0.4244938
fold4,34.284280936454856,106.31067281080672,batch.ind3,allGA_postrelapse_num,3,3,13,8.246,0.4244938
fold5,30.76530612244898,111.20714076184888,batch.ind3,allGA_postrelapse_num,3,3,13,8.246,0.4244938
fold6,41.3013698630137,128.72118927737617,batch.ind3,allGA_postrelapse_num,3,3,13,8.246,0.4244938
fold7,33.943708609271525,89.24283013992957,batch.ind3,allGA_postrelapse_num,3,3,13,8.246,0.4244938
fold8,34.74915254237288,107.1925381964988,batch.ind3,allGA_postrelapse_num,3,3,13,8.246,0.4244938
fold9,16.13377926421405,94.16340573987213,batch.ind3,allGA_postrelapse_num,3,3,13,8.246,0.4244938
fold10,22.793814432989688,135.6253942716823,batch.ind3,allGA_postrelapse_num,3,3,13,8.246,0.4244938
fold1,31.6327868852459,75.7584677012152,batch.ind4,allGA_postrelapse_num,3,4,14,8.246,0.4244938
fold2,36.30100334448161,105.32784847506748,batch.ind4,allGA_postrelapse_num,3,4,14,8.246,0.4244938
fold3,44.367892976588635,91.23701867278335,batch.ind4,allGA_postrelapse_num,3,4,14,8.246,0.4244938
fold4,28.520270270270274,117.49447805094623,batch.ind4,allGA_postrelapse_num,3,4,14,8.246,0.4244938
fold5,34.74915254237288,116.40973097135698,batch.ind4,allGA_postrelapse_num,3,4,14,8.246,0.4244938
fold6,37.42758620689655,122.74904765276497,batch.ind4,allGA_postrelapse_num,3,4,14,8.246,0.4244938
fold7,20.580204778156993,123.6446307055105,batch.ind4,allGA_postrelapse_num,3,4,14,8.246,0.4244938
fold8,24.865979381443296,134.07091598043988,batch.ind4,allGA_postrelapse_num,3,4,14,8.246,0.4244938
fold9,24.200668896321073,99.12722078385859,batch.ind4,allGA_postrelapse_num,3,4,14,8.246,0.4244938
fold10,32.816326530612244,102.11582785064745,batch.ind4,allGA_postrelapse_num,3,4,14,8.246,0.4244938
fold1,28.424242424242422,106.35397092070603,batch.ind5,allGA_postrelapse_num,3,5,15,8.246,0.4244938
fold2,26.217391304347828,91.14315342723522,batch.ind5,allGA_postrelapse_num,3,5,15,8.246,0.4244938
fold3,30.976027397260275,113.8063345616157,batch.ind5,allGA_postrelapse_num,3,5,15,8.246,0.4244938
fold4,28.424242424242422,116.681973741522,batch.ind5,allGA_postrelapse_num,3,5,15,8.246,0.4244938
fold5,34.63175675675676,104.55480326322215,batch.ind5,allGA_postrelapse_num,3,5,15,8.246,0.4244938
fold6,34.86734693877551,109.7134475966978,batch.ind5,allGA_postrelapse_num,3,5,15,8.246,0.4244938
fold7,44.96949152542373,118.42441791668116,batch.ind5,allGA_postrelapse_num,3,5,15,8.246,0.4244938
fold8,28.140000000000004,95.04919917864477,batch.ind5,allGA_postrelapse_num,3,5,15,8.246,0.4244938
fold9,37.55709342560553,140.40280511286528,batch.ind5,allGA_postrelapse_num,3,5,15,8.246,0.4244938
fold10,21.9635761589404,91.20535240763155,batch.ind5,allGA_postrelapse_num,3,5,15,8.246,0.4244938
fold1,15.973509933774837,85.94644872649144,batch.ind1,allGA_postrelapse_num,4,1,16,7.906,0.4245179
fold2,42.63636363636364,114.09163503619357,batch.ind1,allGA_postrelapse_num,4,1,16,7.906,0.4245179
fold3,44.96949152542373,113.57238019002541,batch.ind1,allGA_postrelapse_num,4,1,16,7.906,0.4245179
fold4,18.150501672240804,95.62659927341652,batch.ind1,allGA_postrelapse_num,4,1,16,7.906,0.4245179
fold5,24.445945945945947,96.32807037016482,batch.ind1,allGA_postrelapse_num,4,1,16,7.906,0.4245179
fold6,24.95172413793103,137.7838419599235,batch.ind1,allGA_postrelapse_num,4,1,16,7.906,0.4245179
fold7,34.98634812286689,117.50296795172785,batch.ind1,allGA_postrelapse_num,4,1,16,7.906,0.4245179
fold8,32.92832764505119,119.85821109950872,batch.ind1,allGA_postrelapse_num,4,1,16,7.906,0.4245179
fold9,40.2,91.30710472279262,batch.ind1,allGA_postrelapse_num,4,1,16,7.906,0.4245179
fold10,36.66891891891892,115.38062600588268,batch.ind1,allGA_postrelapse_num,4,1,16,7.906,0.4245179
fold1,28.140000000000004,101.34472279260781,batch.ind2,allGA_postrelapse_num,4,2,17,7.906,0.4245179
fold2,42.925423728813556,115.13376257265166,batch.ind2,allGA_postrelapse_num,4,2,17,7.906,0.4245179
fold3,40.88135593220339,108.20547802178679,batch.ind2,allGA_postrelapse_num,4,2,17,7.906,0.4245179
fold4,37.04436860068259,121.97116846892935,batch.ind2,allGA_postrelapse_num,4,2,17,7.906,0.4245179
fold5,26.48310810810811,120.8242133303735,batch.ind2,allGA_postrelapse_num,4,2,17,7.906,0.4245179
fold6,26.572881355932203,102.40206034872794,batch.ind2,allGA_postrelapse_num,4,2,17,7.906,0.4245179
fold7,14.070000000000002,90.25601642710473,batch.ind2,allGA_postrelapse_num,4,2,17,7.906,0.4245179
fold8,34.74915254237288,109.17924337869349,batch.ind2,allGA_postrelapse_num,4,2,17,7.906,0.4245179
fold9,50.07612456747405,136.21551338254832,batch.ind2,allGA_postrelapse_num,4,2,17,7.906,0.4245179
fold10,15.920792079207919,82.01223900624147,batch.ind2,allGA_postrelapse_num,4,2,17,7.906,0.4245179
fold1,16.080000000000002,98.10340862422998,batch.ind3,allGA_postrelapse_num,4,3,18,7.906,0.4245179
fold2,18.272727272727273,103.591313546139,batch.ind3,allGA_postrelapse_num,4,3,18,7.906,0.4245179
fold3,18.150501672240804,99.01679108321373,batch.ind3,allGA_postrelapse_num,4,3,18,7.906,0.4245179
fold4,40.88135593220339,108.80988410538406,batch.ind3,allGA_postrelapse_num,4,3,18,7.906,0.4245179
fold5,49.73195876288659,124.26749084442939,batch.ind3,allGA_postrelapse_num,4,3,18,7.906,0.4245179
fold6,28.910958904109588,128.24626592782198,batch.ind3,allGA_postrelapse_num,4,3,18,7.906,0.4245179
fold7,34.515151515151516,108.19388961483418,batch.ind3,allGA_postrelapse_num,4,3,18,7.906,0.4245179
fold8,58.22068965517241,124.88386320186927,batch.ind3,allGA_postrelapse_num,4,3,18,7.906,0.4245179
fold9,20.033222591362126,94.22881974527073,batch.ind3,allGA_postrelapse_num,4,3,18,7.906,0.4245179
fold10,32.2675585284281,97.9069725917329,batch.ind3,allGA_postrelapse_num,4,3,18,7.906,0.4245179
fold1,34.284280936454856,96.89101934580017,batch.ind4,allGA_postrelapse_num,4,4,19,7.906,0.4245179
fold2,30.76530612244898,112.04383354984704,batch.ind4,allGA_postrelapse_num,4,4,19,7.906,0.4245179
fold3,18.090000000000003,91.769363449692,batch.ind4,allGA_postrelapse_num,4,4,19,7.906,0.4245179
fold4,49.90344827586207,117.47178361537915,batch.ind4,allGA_postrelapse_num,4,4,19,7.906,0.4245179
fold5,26.217391304347828,99.64624037688944,batch.ind4,allGA_postrelapse_num,4,4,19,7.906,0.4245179
fold6,38.70608108108108,111.31466785060215,batch.ind4,allGA_postrelapse_num,4,4,19,7.906,0.4245179
fold7,34.515151515151516,109.34453363200797,batch.ind4,allGA_postrelapse_num,4,4,19,7.906,0.4245179
fold8,8.093959731543624,105.03311605087993,batch.ind4,allGA_postrelapse_num,4,4,19,7.906,0.4245179
fold9,32.484848484848484,104.29726422334225,batch.ind4,allGA_postrelapse_num,4,4,19,7.906,0.4245179
fold10,43.51546391752577,139.15984673680646,batch.ind4,allGA_postrelapse_num,4,4,19,7.906,0.4245179
fold1,30.976027397260275,125.4363027762932,batch.ind5,allGA_postrelapse_num,4,5,20,7.906,0.4245179
fold2,22.110000000000003,86.66800821355237,batch.ind5,allGA_postrelapse_num,4,5,20,7.906,0.4245179
fold3,52.78787878787879,113.8692883662083,batch.ind5,allGA_postrelapse_num,4,5,20,7.906,0.4245179
fold4,34.399328859060404,100.49584498987087,batch.ind5,allGA_postrelapse_num,4,5,20,7.906,0.4245179
fold5,41.58620689655172,127.66196983643701,batch.ind5,allGA_postrelapse_num,4,5,20,7.906,0.4245179
fold6,32.92832764505119,122.37122173087299,batch.ind5,allGA_postrelapse_num,4,5,20,7.906,0.4245179
fold7,34.056478405315616,97.11382319032384,batch.ind5,allGA_postrelapse_num,4,5,20,7.906,0.4245179
fold8,18.029900332225914,91.88132644777504,batch.ind5,allGA_postrelapse_num,4,5,20,7.906,0.4245179
fold9,24.363636363636363,95.50345342542468,batch.ind5,allGA_postrelapse_num,4,5,20,7.906,0.4245179
fold10,24.78082191780822,126.62926499957807,batch.ind5,allGA_postrelapse_num,4,5,20,7.906,0.4245179
fold1,19.57792207792208,65.28118083148883,batch.ind1,allGA_postrelapse_num,5,1,21,7.813,0.42717309999999997
fold2,45.12244897959184,106.70921510287893,batch.ind1,allGA_postrelapse_num,5,1,21,7.813,0.42717309999999997
fold3,39.236301369863014,122.30407020899551,batch.ind1,allGA_postrelapse_num,5,1,21,7.813,0.42717309999999997
fold4,42.493288590604024,98.45712001984484,batch.ind1,allGA_postrelapse_num,5,1,21,7.813,0.42717309999999997
